source,h2,ch4,c2h6,c2h4,c2h2,co,co2,scale,source_scale,label_raw,label_std
sguys99/Duval_Classification_41.xlsx,2.10787654689236,1.80344745390852,1.81715211130884,2.27248099638465,0.571005190519093,2.73886339414772,4.09158439167447,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.10339974914021,1.71056380341325,1.92041131477552,2.0500020983519,0.700886971331,2.84079173526272,3.85887310658381,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.97909486821151,1.98045751907285,1.91452601776601,2.20668219034712,1.03911780090571,2.8146329604786,4.04717553818732,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07552145082768,1.79088342315586,1.71948746539722,2.43437642844666,1.52515404523333,2.7767988587253,3.8189137262875,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.87741052220561,1.88647560630303,1.81934853029943,2.25598912222273,1.57276652420168,2.78129271395461,3.86754029044409,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.09182217842706,1.71261107686404,1.85171707135092,2.24216829847999,1.524318997376,2.84025596801739,3.76490778878753,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.79840861712311,1.9145480148471,1.82394334447944,2.04513030131418,1.3836971608203,2.7588532980338,3.98461974780046,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.92902567876003,1.76647226046629,1.88237877519075,2.22416388144745,1.45802438758141,2.87821637264812,4.02113013263408,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.80723338738345,1.93341407366612,1.87574941842802,2.29511215961335,1.22858199193866,2.85097243520518,3.97396263362471,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.83722128095756,1.9456901823468,1.79013988124234,2.32099704139918,1.57979001878453,2.89792481231608,3.92753757276278,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.12746506324103,1.96553381868165,1.82779590517539,2.16735676644523,1.07484881801219,2.89870304186277,4.00822097675035,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.08825865259176,1.85453625946911,1.70431772257358,2.14871387510061,1.54750943862244,2.88641800181869,4.00928850552798,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.94713438301698,1.66150503611252,1.95115554808943,2.44303762906533,1.06539387011076,2.74201568695732,4.01970737455708,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16292263948472,1.74840812603321,1.75348145424351,1.83443692152879,1.30789754331486,2.75187176985649,4.00529701023614,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.80003037267884,2.01675603437521,1.73438896545651,2.40609196476385,1.510599593227,2.81627836571919,4.09922731232558,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.99776630173446,1.70472057313897,1.81222053625418,2.41651253315143,1.59846974830997,2.86398340195886,3.82934146713042,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.97469707405932,1.99037077481079,1.76286406387197,2.37136428662033,0.83333272431353,2.88963805506607,4.02951873103286,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.11024116170658,1.89033141448446,1.84253126876923,1.91231082694858,1.66914145931987,2.83679418500882,3.84299728292665,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.11915024354467,2.04032312387006,1.80331872393486,2.07045038142315,1.59614052650341,2.92178697062578,3.78126914912637,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.88546601717741,1.65774679744302,1.94480441741886,2.12638633764522,1.41295095974295,2.90233431960534,3.99553433582225,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.0173622580135,1.85118175250762,1.93858617311999,2.32126724902144,1.37079710456034,2.94876190387795,3.93732165320163,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.00044604346799,1.67637983431359,1.71689673588582,1.95444363876673,1.38019018195758,2.86408381849004,3.94071224186836,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07250051326566,2.03073272466138,1.90044537011483,2.33978930363218,1.24050993997726,2.81760003601769,4.01407356260793,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.09287088450497,1.60556786767335,1.78365190882938,1.92162202636038,1.42975077535368,2.76194775930583,4.04864591154822,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.10694456646047,1.97425247804784,1.82551325745342,2.30926089573631,1.43146450101097,2.88078222888583,3.89579381992632,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.92861221287555,1.98771641788566,1.85681849468571,2.22716210345401,1.61729923311852,2.91400913879932,4.01409510100107,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.08340672374731,2.00349770998381,1.94304653311604,2.36434717451928,1.60591969905929,2.84038406116061,3.92364044804802,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07539664890071,1.66191210948005,1.82418940537016,2.33707602904196,1.52222184022012,2.7579244401437,4.07008370743646,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.87294286398768,1.83241173123413,1.95095891844358,2.41299535502921,1.31795142676562,2.80340913348225,4.06744443682362,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.84947955567264,1.76485528465046,1.79279916034913,2.40824497146466,1.61430948308379,2.77474786019839,3.85283873849468,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.02057988610075,1.98229291834032,1.89233924332493,2.12553289521042,1.44782141602934,2.80696771324444,3.99766329300063,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16547271228227,1.84633072710302,1.88453229584179,2.32985346261357,1.28968199636808,2.84412328976314,3.98676136479152,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.95729457536872,2.01596856320001,1.85470103124083,2.01501655180598,1.673325759794,2.86318683149105,3.97182490090069,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.05182408847327,1.72205193991249,1.8916724683012,1.82424958166287,1.64512063593363,2.84798749080808,4.0781860846856,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.90386599939331,1.76690489873925,1.88457514027624,2.34965887318138,1.46025641853133,2.9320340602437,3.85683484224022,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.10589844189628,1.7005975410275,1.75682847996385,2.23046153062855,1.508614940626,2.86123487678191,3.88154357583593,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.91886120698363,1.69482272255957,1.74131374713349,2.21901540858234,1.48559510950129,2.94433663820902,3.78116597640571,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.0234011837299,2.00367785992621,1.9540649711643,2.41336497441219,1.10598297649146,2.88625110636517,4.09776569603192,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.08961161649354,1.9062236041172,1.75469106870011,2.28818361274805,1.2344812812132,2.946830299369,4.00859420282365,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.1466900606564,1.89481551388032,1.71015150474465,2.29200474091896,1.40025119785649,2.79702818539379,3.94879229309941,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16535185715295,1.70024353546028,1.86002635113149,2.39633416194663,1.14091460402762,2.89398580098483,4.00649188487806,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.03841905133855,1.99874820364435,1.93081999659225,2.3751287338485,1.63024998388677,2.80892851635749,3.97327831857007,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.86019541389817,1.92191453308221,1.88517463793142,2.27155988202502,1.08471643090831,2.89312396239247,4.00918567823504,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.865911736518,1.81000836597115,1.76055313428675,2.00105380965918,1.1341236530858,2.89776482317106,3.97297530991814,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.91999668839141,1.88039891623684,1.8112844531029,2.05225150686009,1.04231076868794,2.75164655616876,4.03327366885246,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.13246638833219,1.83331647517741,1.83524043133723,2.406595741498,1.1367276044889,2.800527690355,3.96509407467727,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.91847801729736,1.65626755743388,1.95068372968963,1.82156798238837,1.37065810443681,2.79284984634196,4.11227870676152,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.12478334325944,1.75430345692347,1.75017037829606,2.22473580379533,1.24605045203881,2.89232826916059,3.83426459642043,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.91337534948694,1.68692503660387,1.92541994114475,1.98652080994109,1.66650715281126,2.9263327604899,3.77347972469519,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.92105111306181,1.9477916918808,1.83160392328981,2.36430749866147,2.39800761148058,2.65713635067372,3.89587275967621,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.93055142226035,1.98149978137828,1.80661720027067,2.08661902776155,1.97116463669009,2.80364166807135,3.97477738569415,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.10002201447678,1.87284215168745,1.78614610246852,2.20763739985962,2.10062017958065,2.73768959597671,3.96169703541391,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.0497538766961,1.73693544175992,1.72988267269755,2.20867733944378,1.95527073577132,2.81016679603619,3.94700933839683,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.95050252362928,2.09709636013419,1.73432461989493,2.31366475436945,2.21465099660476,2.76305069630857,3.85387866585126,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.04970414819675,1.63141093870442,1.71220285686745,2.28715614158892,1.91657926042792,2.76848420202399,3.84297187567233,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.934854914456,1.65362147988364,1.83426812198255,2.34343016442862,2.39874939851734,2.68244472836573,3.92043535091178,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.89830308037749,1.68568717149807,1.80709038843481,2.20809563382105,2.06953881165559,2.7117431622702,3.83414566524171,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.14240026255696,1.70598117718574,1.78643750494943,2.14252680514573,1.99007410396298,2.61197924184671,4.02897007594901,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.06834160281963,1.97308659908794,1.7502659538361,2.0868341508998,2.14113518300196,2.91150598399831,4.07579864861999,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16053054948538,1.95183481526011,1.72692330010797,2.33859741402839,2.22180781117671,2.84146268138588,3.74043738699597,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.10465792766783,1.60148851366131,1.79553206151555,2.14237204707225,1.99702440069264,2.91364227610641,3.94885046710196,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07448482597035,2.09154080587294,1.84359834563002,2.21579092278643,2.42995250697065,2.67539387208742,3.76962965860453,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.13403292740794,2.01796298555213,1.72761152296557,2.27241949421898,2.15563246634236,2.91088776418699,4.02832771322967,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.14899125725885,2.02158187728886,1.74159154255512,2.15245180188994,2.135119590589,2.87943770074744,4.07654108316463,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17367674762132,1.61303194347099,1.76294840532094,2.30075127779428,1.96278870824607,2.81943033854391,3.75955755246087,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.87528806889306,2.06722658424136,1.71163765573578,2.249998317631,2.13566161051102,2.77671281689117,4.06423213574048,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.14584222032087,2.09261007951709,1.80401615797148,2.11812701840877,1.94844592948713,2.71258756741859,3.73414265019357,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.08257888855027,2.10896341661205,1.76378551522815,2.34137610422718,2.24559001239358,2.86827749983729,3.994832487327,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17390347263736,2.06669552444877,1.84296292093517,2.09371888299672,2.35154686073735,2.7014827297303,4.02329503966978,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.05909367609413,2.03992190304346,1.76375493692699,2.17946356391487,2.300819963178,2.63234003641188,3.94835044364941,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.04518309736114,1.92309294684009,1.79527811261217,2.15604073160374,1.98712714456098,2.87233011887851,4.05045354993685,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.13065878997773,1.71493495020232,1.72499142409852,2.26557744739232,1.9793838232918,2.84636246590398,4.05397427256446,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.96420407928578,1.86252494251104,1.76062528844779,2.08923310327178,2.35731668421819,2.85844433262647,3.97743925938799,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.05060041244109,1.67873200341812,1.72609673484156,2.22205062907962,2.40135849042733,2.83817344069315,3.79405020282049,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.15400967909867,1.57903444580678,1.81399606258018,2.0957914801744,2.25867719297382,2.76979940000919,3.8298998382991,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07224839517546,2.09418614803159,1.82880306406726,2.09940352497249,2.00319893002292,2.76030404436183,3.81427058931522,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.14109957483483,1.80362148914321,1.75599320306092,2.34206701525664,2.37457181247842,2.88494428177024,3.74664922687141,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.11527100332397,1.7998621772079,1.80421247339945,2.17845848870124,2.15908139776326,2.73467387283991,3.77934457879727,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07536089637831,1.82366294828741,1.74727950020102,2.28890772977843,2.13307524342812,2.88453646415949,3.97451958411756,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.97083525001091,1.89966446623736,1.78256281387424,2.38920007040719,2.34596066316618,2.87799473964048,4.06429804836077,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.09684474684248,1.98488202355922,1.82379016926494,2.23184637404749,1.91362291937912,2.8940493941785,3.88507008847847,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.90988329024574,1.57283301611381,1.79203993553134,2.31652661452848,1.95038917057428,2.7976389758796,3.90586141900533,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.08617106338649,2.06073419940005,1.75363074911645,2.33472288717262,2.31576901925029,2.83635426519859,4.07536959777249,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.09541639940758,1.94501579548797,1.74806780747911,2.23190246017834,2.28927430265403,2.91797918716361,4.06578059262866,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.11304506848807,2.06497993397049,1.77123351402847,2.30485600331243,2.2551747018343,2.77799478191519,3.99270897650889,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.15169585856742,1.83281870617921,1.76680615957439,2.09817875456897,2.33973914342729,2.63043648851541,4.07633546252038,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17223135044953,1.8885868068463,1.75733624358298,2.38152368283116,2.33118054354519,2.89764768056616,4.01860773503779,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.1227962367746,1.60371530584644,1.78651280686039,2.13431902055854,2.35881328972949,2.83507827964669,3.87828534347605,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07411576447201,1.71454111841573,1.81191605657621,2.16809965216436,2.12941797149856,2.74801981649123,3.98846791781716,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16023880654683,1.99107877120168,1.76705708568661,2.34575832048607,2.32547682431589,2.92872936896312,3.84110328766852,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07374318846511,1.82235611004199,1.76780211832935,2.25106493497068,2.26896919566462,2.6997312409206,3.86212532901017,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.88237493032808,2.08046840632472,1.72013825139635,2.33776696614597,2.19128036690392,2.84111095215324,3.99375335191566,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.9246124680319,1.66487451325942,1.70319401920421,2.21864300035701,1.96237988146351,2.82752809035811,3.94628390710488,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.14520667704938,2.11025191747958,1.74666303655503,2.17088170098323,2.35837910673299,2.75910890252275,3.90620982947253,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.0465819300491,1.93600223760702,1.75089709305538,2.06150091518682,2.15878733237247,2.6665032121206,3.97023880347482,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.14102365980178,2.00926878895017,1.79984901511992,2.31018606603621,2.29113459327416,2.6141700535696,4.01403659683407,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.95763305332526,2.11378197828526,1.839721325429,2.23080393790582,2.34407433514162,2.7704841882465,3.96424417580762,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.0660344984506,1.79480642015755,1.83704913305774,2.23865693126948,1.99962858882513,2.68380785566565,3.95409819595203,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.08721779599519,1.87145407900447,1.77201147650528,2.29088011349299,2.01827927907064,2.86129471833229,3.96425600614171,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.88873717984789,1.89850465785067,1.73885637854598,2.07304517292362,2.26579063880754,2.75332501663555,3.94097411879876,log10(μL/L),log10(μL/L),0,
